[36mconnect            |[0m [2020-10-05 15:00:06,056] INFO WorkerSourceTask{id=source_kafka-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-10-05 15:03:36,734] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-01.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=38742600} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:36,734] INFO Opened connection [connectionId{localValue:1268, serverValue:4434}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-10-05 15:03:36,739] INFO Opened connection [connectionId{localValue:1271, serverValue:4373}] to kafka-shard-00-01.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-10-05 15:03:36,739] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-00.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=41659500} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:36,775] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-02.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=40653700} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:36,780] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-01.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=41836500} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:37,041] INFO Opened connection [connectionId{localValue:1274, serverValue:4319}] to kafka-shard-01-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-10-05 15:03:37,376] INFO Opened connection [connectionId{localValue:1275, serverValue:4435}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-10-05 15:03:37,448] INFO Closed connection [connectionId{localValue:1275, serverValue:4435}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 because the pool has been closed. (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-10-05 15:03:37,449] INFO Closed connection [connectionId{localValue:1274, serverValue:4319}] to kafka-shard-01-00.oa4fi.mongodb.net:27016 because the pool has been closed. (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-10-05 15:03:37,450] INFO AbstractConfig values: 
[36mconnect            |[0m [2020-10-05 15:03:45,803] INFO WorkerSourceTask{id=source_kafka-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-10-05 15:03:45,803] INFO WorkerSourceTask{id=source_kafka-0} flushing 0 outstanding messages for offset commit (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-10-05 15:03:46,294] INFO WorkerSourceTask{id=source_kafkaDB2-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-10-05 15:03:46,295] INFO WorkerSourceTask{id=source_kafkaDB2-0} flushing 0 outstanding messages for offset commit (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-10-05 15:03:46,295] INFO WorkerSourceTask{id=source_kafka_22-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-10-05 15:03:46,295] INFO WorkerSourceTask{id=source_kafka_22-0} flushing 0 outstanding messages for offset commit (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-10-05 15:03:51,685] INFO Successfully processed removal of connector 'sharding1' (org.apache.kafka.connect.storage.KafkaConfigBackingStore)
[36mconnect            |[0m [2020-10-05 15:03:51,685] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Connector sharding1 config removed (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-10-05 15:03:51,685] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Handling connector-only config update by stopping connector sharding1 (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-10-05 15:03:51,685] INFO Stopping connector sharding1 (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-10-05 15:03:51,688] INFO Stopped connector sharding1 (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-10-05 15:03:51,688] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Rebalance started (org.apache.kafka.connect.runtime.distributed.WorkerCoordinator)
[36mconnect            |[0m [2020-10-05 15:03:51,688] INFO [Worker clientId=connect-1, groupId=compose-connect-group] (Re-)joining group (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-10-05 15:03:51,696] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Successfully joined group with generation 157 (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-10-05 15:03:51,696] INFO Stopping connector sharding1 (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-10-05 15:03:51,696] WARN Ignoring stop request for unowned connector sharding1 (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-10-05 15:03:51,696] INFO Stopping task sharding1-0 (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-10-05 15:03:51,697] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Finished stopping tasks in preparation for rebalance (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-10-05 15:03:51,697] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Finished flushing status backing store in preparation for rebalance (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-10-05 15:03:51,697] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Joined group at generation 157 with protocol version 2 and got assignment: Assignment{error=0, leader='connect-1-ca4489e0-32ea-4966-a9b9-1fb0a6a98b35', leaderUrl='http://connect:8083/', offset=273, connectorIds=[sharding2, sharding3, source_kafka, source_kafkaDB2, no2, db2Test, no, tratar, xxx, valor2, calleja, source_kafka_22], taskIds=[sharding2-0, sharding3-0, source_kafka-0, source_kafkaDB2-0, no2-0, db2Test-0, no-0, tratar-0, xxx-0, valor2-0, calleja-0, source_kafka_22-0], revokedConnectorIds=[sharding1], revokedTaskIds=[sharding1-0], delay=0} with rebalance delay: 0 (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-10-05 15:03:51,697] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Starting connectors and tasks using config offset 273 (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-10-05 15:03:51,698] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Finished starting connectors and tasks (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-10-05 15:03:51,698] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Rebalance started (org.apache.kafka.connect.runtime.distributed.WorkerCoordinator)
[36mconnect            |[0m [2020-10-05 15:03:51,698] INFO [Worker clientId=connect-1, groupId=compose-connect-group] (Re-)joining group (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-10-05 15:03:51,702] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Successfully joined group with generation 158 (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-10-05 15:03:51,702] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Joined group at generation 158 with protocol version 2 and got assignment: Assignment{error=0, leader='connect-1-ca4489e0-32ea-4966-a9b9-1fb0a6a98b35', leaderUrl='http://connect:8083/', offset=273, connectorIds=[sharding2, sharding3, source_kafka, source_kafkaDB2, no2, db2Test, no, tratar, xxx, valor2, calleja, source_kafka_22], taskIds=[sharding2-0, sharding3-0, source_kafka-0, source_kafkaDB2-0, no2-0, db2Test-0, no-0, tratar-0, xxx-0, valor2-0, calleja-0, source_kafka_22-0], revokedConnectorIds=[], revokedTaskIds=[], delay=0} with rebalance delay: 0 (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-10-05 15:03:51,703] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Starting connectors and tasks using config offset 273 (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-10-05 15:03:51,703] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Finished starting connectors and tasks (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-10-05 15:03:55,803] INFO WorkerSourceTask{id=source_kafka-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-10-05 15:03:55,803] INFO WorkerSourceTask{id=source_kafka-0} flushing 0 outstanding messages for offset commit (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-10-05 15:03:56,296] INFO WorkerSourceTask{id=source_kafkaDB2-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-10-05 15:03:56,296] INFO WorkerSourceTask{id=source_kafkaDB2-0} flushing 0 outstanding messages for offset commit (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-10-05 15:03:56,296] INFO WorkerSourceTask{id=source_kafka_22-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-10-05 15:03:56,296] INFO WorkerSourceTask{id=source_kafka_22-0} flushing 0 outstanding messages for offset commit (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-10-05 15:03:57,722] INFO MongoSinkTopicConfig values: 
[36mconnect            |[0m [2020-10-05 15:03:57,733] INFO MongoSinkTopicConfig values: 
[36mconnect            |[0m [2020-10-05 15:03:57,739] INFO Cluster created with settings {hosts=[127.0.0.1:27017], srvHost=kafka.oa4fi.mongodb.net, mode=MULTIPLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:57,744] INFO Adding discovered server kafka-shard-00-02.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:57,745] INFO Adding discovered server kafka-shard-01-02.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:57,745] INFO Adding discovered server kafka-shard-01-01.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:57,746] INFO Adding discovered server kafka-shard-01-00.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:57,746] INFO Adding discovered server kafka-shard-00-01.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:57,747] INFO Adding discovered server kafka-shard-00-00.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:57,954] INFO Opened connection [connectionId{localValue:1279, serverValue:4328}] to kafka-shard-01-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-10-05 15:03:57,958] INFO Opened connection [connectionId{localValue:1281, serverValue:4984}] to kafka-shard-00-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-10-05 15:03:57,958] INFO Opened connection [connectionId{localValue:1278, serverValue:4342}] to kafka-shard-01-01.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-10-05 15:03:57,961] INFO Opened connection [connectionId{localValue:1277, serverValue:4440}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-10-05 15:03:57,965] INFO Opened connection [connectionId{localValue:1280, serverValue:4378}] to kafka-shard-00-01.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-10-05 15:03:57,965] INFO Opened connection [connectionId{localValue:1276, serverValue:4144}] to kafka-shard-01-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-10-05 15:03:57,991] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-00.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=37131300} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:57,992] INFO Discovered cluster type of SHARDED (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:57,996] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-00.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=38287400} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:57,996] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-01.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=37399400} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:58,001] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-02.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=39452800} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:58,004] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-02.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=38764900} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:58,004] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-01.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=38846000} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-10-05 15:03:58,283] INFO Opened connection [connectionId{localValue:1282, serverValue:4329}] to kafka-shard-01-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-10-05 15:03:58,593] INFO Opened connection [connectionId{localValue:1283, serverValue:4441}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-10-05 15:03:58,632] INFO Closed connection [connectionId{localValue:1283, serverValue:4441}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 because the pool has been closed. (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-10-05 15:03:58,633] INFO Closed connection [connectionId{localValue:1282, serverValue:4329}] to kafka-shard-01-00.oa4fi.mongodb.net:27016 because the pool has been closed. (org.mongodb.driver.connection)
